"respondent_id";"collector_id";"date_created";"date_modified";"ip_address";"email_address";"first_name";"last_name";"custom_1";"Apreciado estudiante,El objetivo de esta encuesta es conocer su percepci�n sobre las Condiciones Clave del Ambiente de Aprendizaje (CCAA) del curso Taller de lectura en ingl�s 2�con el fin de identificar fortalezas y debilidades que permitan su mejoramiento. Su participaci�n es voluntaria y la informaci�n recolectada ser� objeto de reportes, investigaciones o productos acad�micos, cuidando siempre que no se revele su identidad.�El tiempo aproximado que le tomar� responder la encuesta es de 15 min.
Si decide participar, por favor marque �S� y luego haga click en el bot�n "Sig." que aparece abajo. En caso de que no desee participar, por favor cierre esta p�gina.
Si desea saber m�s de este proyecto, por favor comun�quese al correo electr�nico readingworkshop@uniandes.edu.co
Gracias por su colaboraci�n.";"CR_Por favor escriba su c�digo de estudiante.";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados:";"";"";"";"";"";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados:";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados:";"";"";"";"";"";"";"";"";"O10_En promedio, �cu�ntas horas por semana tuvo que dedicar a las actividades desarrolladas fuera de clase?";"O11_�C�mo considera la carga acad�mica de este curso?";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados:";"";"";"";"";"";"";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado:";"A4_En una escala de 1 a 5 (siendo 1 el m�nimo y 5 el m�ximo) valore el aporte de cada una de las siguientes actividades a su proceso de aprendizaje.";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados:";"";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados:";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado.";
"6529966785";"164845248";"2017-11-18 9:21:28";"2017-11-18 9:33:39";"157.253.157.132";"";"";"";"";"1";"Codest15796";"5";"4";"3";"5";"5";"5";"5";"3";"4";"5";"5";"5";"4";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"3";"5";"5";"5";"5";"4";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"3";"4";"5";"3";"3";"3";"2";"4";"3";"4";"3";"1";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"6529966728";"164845248";"2017-11-18 9:22:09";"2017-11-18 9:38:04";"157.253.57.195";"";"";"";"";"1";"Codest15797";"4";"5";"3";"4";"5";"5";"4";"5";"3";"4";"5";"5";"4";"4";"4";"3";"2";"5";"4";"0";"0";"4";"4";"3";"4";"4";"5";"3";"4";"4";"4";"4";"4";"4";"3";"4";"2";"4";"2";"3";"3";"4";"5";"5";"3";"3";"5";"5";"2";"3";"2";"2";"3";"1";"1";"1";"1";"4";"4";"5";"4";"3";"4";"4";"4";"5";
"6529966589";"164845248";"2017-11-18 9:21:58";"2017-11-18 9:31:04";"157.253.57.228";"";"";"";"";"1";"Codest15798";"4";"2";"3";"4";"5";"5";"4";"3";"3";"5";"5";"5";"4";"5";"5";"2";"5";"5";"5";"0";"0";"5";"5";"5";"5";"5";"3";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"3";"1";"3";"5";"2";"1";"2";"2";"4";"3";"2";"2";"1";"5";"5";"5";"5";"5";"5";"5";"5";"4";
"6529966505";"164845248";"2017-11-18 9:21:06";"2017-11-18 9:35:55";"157.253.156.106";"";"";"";"";"1";"Codest15799";"4";"2";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"5";"3";"4";"5";"4";"0";"0";"4";"4";"4";"4";"4";"7";"3";"4";"4";"4";"3";"3";"4";"4";"4";"2";"3";"3";"4";"4";"4";"4";"4";"4";"1";"3";"4";"3";"4";"4";"3";"5";"4";"4";"4";"4";"5";"5";"5";"4";"4";"4";"4";"4";"4";
"6529966451";"164845248";"2017-11-18 9:22:14";"2017-11-18 9:32:13";"152.201.22.160";"";"";"";"";"1";"Codest15800";"4";"2";"4";"4";"3";"4";"4";"2";"4";"4";"4";"4";"4";"4";"4";"4";"2";"4";"4";"3";"3";"4";"4";"4";"4";"4";"7";"3";"4";"4";"4";"4";"4";"4";"4";"4";"2";"4";"2";"4";"4";"5";"4";"3";"4";"2";"4";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";
"6529966117";"164845248";"2017-11-18 9:21:45";"2017-11-18 9:27:22";"157.253.57.136";"";"";"";"";"1";"Codest15801";"5";"4";"5";"5";"5";"4";"4";"4";"4";"5";"5";"5";"4";"5";"5";"5";"5";"0";"0";"0";"0";"0";"4";"4";"5";"5";"4";"3";"5";"5";"4";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"3";"1";"5";"5";"4";"4";"4";"2";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"6529965960";"164845248";"2017-11-18 9:21:22";"2017-11-18 9:31:54";"157.253.57.202";"";"";"";"";"1";"Codest15802";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"4";"4";"4";"4";"6";"4";"4";"4";"5";"3";"3";"4";"5";"5";"4";"3";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"5";"5";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"6529965622";"164845248";"2017-11-18 9:20:52";"2017-11-18 9:35:40";"157.253.157.154";"";"";"";"";"1";"Codest15803";"1";"1";"1";"2";"3";"3";"2";"1";"2";"2";"3";"2";"3";"2";"2";"1";"2";"3";"3";"3";"3";"3";"1";"1";"1";"1";"13";"3";"2";"2";"2";"2";"2";"2";"1";"2";"1";"1";"1";"1";"1";"3";"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"1";"3";
"6529965577";"164845248";"2017-11-18 9:20:50";"2017-11-18 9:28:54";"157.253.57.141";"";"";"";"";"1";"Codest15804";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"4";"5";"3";"3";"5";"3";"4";"5";"3";"4";"3";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";
"6529965402";"164845248";"2017-11-18 9:20:45";"2017-11-18 9:30:23";"157.253.157.27";"";"";"";"";"1";"Codest15805";"4";"4";"3";"4";"4";"4";"4";"4";"2";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"4";"4";"4";"7";"3";"5";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"3";"3";"3";"4";"4";"4";"4";"3";"3";"4";"4";"4";"4";"4";"5";"5";"5";"5";
"6529965330";"164845248";"2017-11-18 9:20:45";"2017-11-18 9:32:27";"157.253.157.101";"";"";"";"";"1";"Codest15806";"4";"5";"3";"4";"2";"5";"5";"4";"4";"4";"5";"5";"5";"5";"4";"4";"4";"4";"5";"0";"0";"5";"4";"4";"4";"4";"5";"3";"4";"4";"3";"4";"4";"4";"4";"5";"4";"4";"4";"2";"4";"4";"5";"4";"5";"3";"5";"5";"3";"4";"2";"4";"5";"3";"2";"2";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"6529965289";"164845248";"2017-11-18 9:20:45";"2017-11-18 9:27:57";"157.253.157.97";"";"";"";"";"1";"Codest15807";"4";"3";"4";"4";"4";"4";"4";"3";"4";"5";"5";"4";"5";"4";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"6";"3";"5";"5";"5";"4";"4";"4";"5";"5";"5";"5";"4";"4";"4";"4";"5";"3";"5";"3";"4";"5";"5";"5";"5";"3";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"6529965280";"164845248";"2017-11-18 9:20:46";"2017-11-18 9:30:43";"157.253.57.251";"";"";"";"";"1";"Codest15808";"5";"5";"5";"5";"4";"4";"5";"5";"4";"4";"5";"5";"4";"4";"5";"4";"4";"5";"5";"4";"5";"4";"5";"5";"4";"4";"9";"3";"4";"4";"5";"4";"4";"4";"4";"4";"5";"4";"4";"4";"5";"4";"4";"4";"3";"4";"4";"5";"5";"4";"4";"4";"4";"5";"5";"4";"4";"5";"4";"4";"5";"5";"4";"4";"5";"5";
"6529965232";"164845248";"2017-11-18 9:20:51";"2017-11-18 9:26:18";"157.253.57.214";"";"";"";"";"1";"Codest15809";"4";"4";"4";"4";"4";"4";"4";"4";"2";"4";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"5";"4";"4";"5";"3";"3";"2";"2";"4";"2";"4";"2";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"6529964974";"164845248";"2017-11-18 9:20:40";"2017-11-18 9:25:15";"157.253.57.233";"";"";"";"";"1";"Codest15810";"4";"3";"4";"4";"4";"5";"4";"3";"4";"4";"4";"4";"2";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";
"6525022445";"164845248";"2017-11-16 7:50:19";"2017-11-16 13:05:25";"157.253.254.164";"";"";"";"";"1";"Codest15811";"5";"5";"5";"5";"5";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"4";"4";"4";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"6517441179";"164845248";"2017-11-13 20:39:57";"2017-11-13 21:11:53";"186.154.52.103";"";"";"";"";"1";"Codest15812";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"13";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"6509893329";"164845248";"2017-11-09 17:40:55";"2017-11-09 17:59:51";"186.154.3.204";"";"";"";"";"1";"Codest15813";"4";"3";"4";"4";"5";"4";"5";"3";"5";"5";"4";"4";"4";"4";"5";"5";"3";"0";"0";"3";"3";"5";"5";"5";"5";"5";"13";"4";"4";"4";"5";"5";"5";"4";"5";"4";"4";"4";"4";"4";"4";"4";"5";"5";"4";"3";"3";"4";"3";"3";"3";"3";"4";"2";"2";"3";"3";"5";"5";"3";"2";"4";"2";"2";"4";"4";
"6504209533";"164845248";"2017-11-07 18:05:45";"2017-11-07 18:16:23";"157.253.220.27";"";"";"";"";"1";"Codest15814";"5";"3";"5";"5";"5";"3";"4";"3";"5";"4";"3";"3";"4";"5";"5";"5";"3";"5";"5";"2";"3";"3";"3";"4";"4";"4";"2";"3";"3";"3";"5";"4";"4";"4";"4";"5";"4";"4";"4";"4";"4";"4";"5";"5";"4";"1";"3";"5";"4";"4";"4";"4";"4";"4";"4";"3";"4";"5";"5";"5";"3";"4";"3";"3";"5";"5";
"6503465029";"164845248";"2017-11-07 13:32:42";"2017-11-07 13:39:16";"157.253.167.233";"";"";"";"";"1";"Codest15777";"5";"5";"4";"5";"4";"3";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"2";"5";"4";"5";"3";"4";"5";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"6503053119";"164845248";"2017-11-07 11:25:45";"2017-11-07 11:41:32";"157.253.201.190";"";"";"";"";"1";"Codest15815";"4";"3";"4";"3";"5";"3";"4";"1";"5";"4";"4";"3";"5";"4";"4";"4";"1";"4";"4";"1";"3";"4";"4";"4";"3";"5";"5";"3";"4";"3";"4";"5";"4";"4";"4";"3";"2";"2";"4";"4";"4";"4";"5";"4";"4";"1";"5";"5";"4";"4";"5";"2";"5";"5";"5";"5";"5";"4";"4";"5";"2";"1";"2";"2";"4";"5";
"6502772362";"164845248";"2017-11-07 9:59:11";"2017-11-07 10:09:15";"157.253.64.73";"";"";"";"";"1";"Codest15816";"5";"4";"5";"4";"4";"5";"5";"4";"1";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"17";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"3";"5";"5";"5";"5";"5";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"6502726746";"164845248";"2017-11-07 9:44:41";"2017-11-07 9:50:38";"190.25.87.255";"";"";"";"";"1";"Codest15817";"3";"2";"2";"3";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"5";"3";"3";"3";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"6502670216";"164845248";"2017-11-07 9:24:52";"2017-11-07 9:28:44";"186.83.106.78";"";"";"";"";"1";"Codest15818";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"3";"5";"5";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"6502662487";"164845248";"2017-11-07 9:21:56";"2017-11-07 9:41:28";"181.57.247.222";"";"";"";"";"1";"Codest15819";"4";"3";"4";"2";"5";"5";"5";"4";"4";"4";"5";"5";"4";"5";"5";"4";"4";"5";"5";"5";"5";"4";"5";"5";"5";"5";"4";"3";"4";"3";"5";"4";"4";"4";"4";"5";"4";"4";"4";"4";"4";"4";"4";"5";"4";"3";"5";"5";"4";"4";"4";"4";"4";"5";"5";"5";"5";"4";"4";"5";"4";"4";"4";"4";"5";"5";
"6502575118";"164845248";"2017-11-07 8:49:49";"2017-11-07 9:00:31";"177.252.253.111";"";"";"";"";"1";"Codest15820";"5";"5";"4";"4";"5";"4";"5";"4";"4";"5";"5";"3";"4";"5";"5";"4";"3";"0";"0";"0";"0";"5";"5";"5";"5";"5";"6";"3";"5";"5";"4";"5";"5";"4";"5";"4";"5";"4";"5";"4";"5";"5";"5";"4";"5";"3";"4";"5";"4";"5";"5";"3";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"4";"5";"5";
"6502573749";"164845248";"2017-11-07 8:49:22";"2017-11-07 9:04:47";"157.253.168.126";"";"";"";"";"1";"Codest15821";"4";"5";"4";"5";"5";"5";"5";"5";"4";"4";"5";"5";"4";"5";"5";"5";"4";"0";"0";"0";"0";"4";"4";"4";"4";"4";"7";"5";"4";"5";"4";"4";"4";"4";"5";"5";"4";"4";"4";"4";"4";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"5";"4";"5";"5";"5";"4";"4";"5";"5";
"6502567256";"164845248";"2017-11-07 8:46:20";"2017-11-07 8:53:13";"157.253.143.238";"";"";"";"";"1";"Codest15822";"4";"3";"5";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"2";"1";"1";"5";"5";"1";"5";"1";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"6502555248";"164845248";"2017-11-07 8:42:00";"2017-11-23 9:17:14";"157.253.168.60";"";"";"";"";"1";"Codest15823";"5";"4";"5";"3";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"6502552844";"164845248";"2017-11-07 8:40:59";"2017-11-07 8:50:40";"190.130.67.91";"";"";"";"";"1";"Codest15824";"4";"3";"5";"4";"5";"5";"4";"4";"4";"3";"4";"5";"4";"5";"4";"4";"3";"4";"5";"4";"3";"4";"3";"4";"3";"4";"3";"3";"4";"4";"4";"4";"4";"4";"4";"3";"3";"2";"4";"4";"4";"4";"4";"4";"5";"4";"5";"5";"5";"3";"4";"3";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"5";"4";"4";"5";
"6502546903";"164845248";"2017-11-07 8:38:37";"2017-11-07 8:54:00";"157.253.144.81";"";"";"";"";"1";"Codest15825";"2";"1";"1";"3";"2";"3";"3";"2";"2";"2";"2";"4";"2";"4";"2";"2";"1";"3";"3";"3";"3";"2";"2";"1";"1";"2";"5";"2";"2";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"2";"1";"4";"1";"3";"3";"1";"1";"2";"2";"3";"1";"3";"2";"2";"2";"2";"2";"2";"2";"2";"2";"3";"4";
"6502546001";"164845248";"2017-11-07 8:38:07";"2017-11-07 8:50:37";"157.253.144.142";"";"";"";"";"1";"Codest15826";"4";"3";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"2";"4";"4";"4";"3";"4";"3";"3";"3";"3";"4";"4";"4";"4";"4";"3";"4";"4";"3";"4";"3";"3";"4";"2";"4";"2";"4";"4";"4";"4";"3";"5";"4";"3";"3";"4";"5";"5";"4";"4";"5";"4";"4";"4";"4";"4";"4";"3";"3";"4";"4";"4";"4";"4";
"6502543061";"164845248";"2017-11-07 8:36:28";"2017-11-07 8:55:37";"157.253.143.137";"";"";"";"";"1";"Codest15827";"3";"3";"2";"4";"4";"5";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"5";"5";"0";"0";"0";"2";"2";"4";"2";"3";"4";"3";"4";"4";"4";"4";"4";"4";"5";"5";"4";"4";"2";"3";"4";"2";"3";"4";"5";"2";"3";"5";"5";"4";"3";"1";"3";"3";"3";"3";"2";"5";"5";"5";"5";"4";"4";"3";"4";"5";
"6502541311";"164845248";"2017-11-07 8:35:53";"2017-11-07 8:47:45";"157.253.144.180";"";"";"";"";"1";"Codest15828";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"2";"4";"4";"3";"3";"4";"4";"4";"4";"4";"4";"4";"3";"3";"3";"3";"4";"4";"4";"4";"2";"2";"2";"2";"4";"4";"2";"3";"4";"4";"4";"1";"2";"2";"2";"4";"3";"3";"3";"3";"4";"3";"4";"4";"4";"4";"2";"2";"2";"2";"3";"4";
"6502539824";"164845248";"2017-11-07 8:35:27";"2017-11-07 8:48:06";"152.202.0.209";"";"";"";"";"1";"Codest15829";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"2";"2";"4";"4";"4";"9";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"6502539293";"164845248";"2017-11-07 8:35:24";"2017-11-07 8:51:06";"157.253.143.240";"";"";"";"";"1";"Codest15830";"2";"1";"2";"2";"3";"4";"3";"2";"3";"3";"4";"4";"3";"5";"3";"5";"1";"1";"3";"1";"1";"1";"1";"2";"2";"2";"4";"5";"3";"3";"3";"3";"2";"4";"1";"3";"3";"3";"2";"3";"3";"1";"2";"2";"3";"2";"3";"4";"4";"4";"2";"2";"1";"1";"2";"2";"3";"5";"5";"3";"2";"2";"2";"2";"3";"3";
"6502539026";"164845248";"2017-11-07 8:35:06";"2017-11-07 8:45:36";"152.201.179.70";"";"";"";"";"1";"Codest15831";"4";"4";"5";"5";"5";"4";"5";"4";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"0";"0";"5";"5";"5";"5";"5";"3";"3";"5";"4";"4";"4";"4";"4";"5";"4";"4";"4";"3";"4";"4";"5";"4";"4";"3";"2";"4";"5";"3";"4";"3";"3";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"6502538936";"164845248";"2017-11-07 8:35:11";"2017-11-07 8:52:08";"157.253.106.109";"";"";"";"";"1";"Codest15832";"4";"3";"4";"4";"4";"4";"4";"3";"4";"3";"4";"4";"4";"3";"4";"4";"4";"4";"4";"3";"3";"3";"0";"3";"3";"3";"3";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"1";"4";"5";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"6502538894";"164845248";"2017-11-07 8:35:04";"2017-11-07 8:51:52";"157.253.144.174";"";"";"";"";"1";"Codest15833";"4";"2";"4";"2";"2";"2";"4";"4";"4";"2";"4";"2";"4";"4";"2";"4";"2";"4";"4";"3";"3";"2";"4";"4";"4";"4";"5";"4";"4";"4";"4";"4";"4";"4";"2";"2";"2";"2";"2";"2";"2";"2";"4";"4";"4";"4";"4";"5";"4";"4";"2";"2";"4";"3";"4";"4";"4";"4";"4";"4";"2";"4";"2";"2";"2";"4";
"6502538479";"164845248";"2017-11-07 8:35:11";"2017-11-07 8:50:02";"157.253.144.99";"";"";"";"";"1";"Codest15834";"4";"3";"4";"4";"5";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"3";"3";"4";"0";"0";"0";"0";"3";"3";"3";"6";"4";"3";"3";"3";"4";"4";"2";"2";"3";"4";"3";"4";"3";"3";"4";"4";"4";"4";"2";"3";"5";"4";"4";"3";"4";"4";"3";"3";"4";"3";"4";"4";"3";"3";"3";"3";"3";"3";"5";
"6502538367";"164845248";"2017-11-07 8:35:06";"2017-11-07 8:46:10";"181.249.55.110";"";"";"";"";"1";"Codest15835";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"4";"5";"5";"4";"4";"0";"0";"0";"0";"4";"0";"0";"0";"0";"11";"3";"4";"5";"4";"5";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"5";"4";"4";"5";"3";"3";"3";"3";"4";"3";"3";"3";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"6502538168";"164845248";"2017-11-07 8:35:01";"2017-11-07 8:44:47";"157.253.169.198";"";"";"";"";"1";"Codest15836";"5";"5";"5";"5";"5";"5";"5";"3";"4";"4";"5";"5";"5";"5";"4";"2";"1";"5";"5";"0";"0";"4";"0";"0";"0";"0";"4";"4";"5";"5";"4";"4";"4";"4";"4";"2";"2";"2";"4";"4";"4";"4";"5";"4";"5";"1";"2";"5";"3";"3";"3";"2";"4";"3";"3";"2";"3";"5";"5";"4";"4";"4";"4";"4";"4";"5";
"6502537894";"164845248";"2017-11-07 8:34:55";"2017-11-07 8:49:42";"190.130.65.230";"";"";"";"";"1";"Codest15837";"3";"2";"4";"4";"1";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"5";"4";"3";"3";"3";"4";"4";"4";"4";"4";"4";"3";"3";"3";"3";"4";"3";"4";"4";"1";"4";"5";"3";"3";"2";"2";"2";"2";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"3";"3";
"6502537873";"164845248";"2017-11-07 8:35:02";"2017-11-07 8:45:44";"179.18.36.125";"";"";"";"";"1";"Codest15838";"5";"3";"5";"4";"5";"5";"5";"4";"4";"5";"5";"5";"4";"4";"4";"4";"3";"4";"5";"4";"4";"4";"4";"4";"5";"5";"6";"2";"4";"5";"5";"4";"4";"3";"4";"5";"4";"4";"4";"4";"4";"5";"4";"3";"4";"3";"4";"5";"4";"3";"3";"4";"4";"3";"3";"4";"4";"5";"5";"4";"4";"4";"4";"4";"4";"5";
"6502537734";"164845248";"2017-11-07 8:34:59";"2017-11-07 8:41:23";"152.201.58.249";"";"";"";"";"1";"Codest15839";"5";"5";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"3";"3";"3";"5";"5";"0";"0";"5";"0";"0";"0";"0";"3";"3";"3";"5";"5";"5";"5";"5";"5";"5";"5";"4";"4";"3";"4";"4";"4";"4";"5";"4";"5";"5";"3";"5";"3";"2";"4";"4";"4";"4";"5";"4";"4";"3";"2";"4";"4";"4";"4";"5";
"6502537519";"164845248";"2017-11-07 8:35:00";"2017-11-07 8:40:04";"157.253.212.100";"";"";"";"";"1";"Codest15840";"4";"3";"3";"4";"4";"2";"3";"2";"3";"3";"4";"1";"4";"4";"4";"5";"4";"4";"4";"4";"4";"4";"3";"5";"3";"3";"2";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"3";"3";"3";"3";"3";"3";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"6502525452";"164845248";"2017-11-07 8:12:45";"2017-11-07 8:38:29";"157.253.169.99";"";"";"";"";"1";"Codest15841";"4";"1";"4";"3";"3";"5";"4";"3";"4";"3";"3";"5";"3";"5";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"2";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"2";"3";"3";"3";"3";"4";"4";
"6502517797";"164845248";"2017-11-07 8:27:06";"2017-11-07 8:35:01";"157.253.144.140";"";"";"";"";"1";"Codest15842";"5";"3";"5";"5";"5";"5";"5";"3";"5";"5";"5";"5";"5";"5";"5";"5";"4";"5";"5";"0";"0";"5";"5";"5";"5";"5";"6";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
