"respondent_id";"collector_id";"date_created";"date_modified";"ip_address";"email_address";"first_name";"last_name";"custom_1";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para�aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"En promedio, �Cu�ntas horas por semana tuvo que dedicar a las actividades desarrolladas fuera de clase? Seleccione un n�mero.";"Teniendo en cuenta las caracter�sticas del curso/modulo/etc., �c�mo considera la carga acad�mica que tuvo que asumir durante el desarrollo de las actividades propuestas?";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado:";"En una escala de 1 a 5 (siendo 1 el m�nimo y 5 el m�ximo) valore el aporte de cada una de las siguientes actividades a su proceso de aprendizaje. Recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado.";
"5369664255";"97861874";"2017-05-28 19:32:52";"2017-05-28 19:42:22";"186.30.136.84";"Login estudiante5007";"";"";"";"5";"4";"5";"5";"5";"5";"5";"4";"4";"4";"4";"5";"9";"4";"4";"4";"4";"4";"4";"5";"5";"3";"4";"0";"3";"3";"0";"5";"0";"4";"3";"3";"4";"4";"5";"5";"4";"4";"4";"4";"4";"4";"5";
"5369639626";"97861874";"2017-05-28 18:05:50";"2017-05-28 18:19:09";"186.83.7.114";"Login estudiante16354";"";"";"";"5";"4";"4";"4";"4";"3";"3";"4";"4";"4";"4";"3";"9";"3";"3";"3";"4";"4";"3";"4";"4";"3";"5";"4";"1";"4";"0";"4";"0";"5";"4";"4";"3";"4";"4";"4";"3";"3";"3";"2";"2";"3";"5";
"5369598098";"97861874";"2017-05-28 15:23:30";"2017-05-28 15:51:46";"186.80.252.205";"Login estudiante5196";"";"";"";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"11";"4";"5";"5";"5";"5";"4";"5";"5";"4";"5";"0";"4";"4";"0";"5";"0";"5";"5";"5";"5";"5";"5";"5";"4";"4";"5";"5";"4";"5";"4";
"5369578715";"97861874";"2017-05-28 14:38:07";"2017-05-28 14:48:29";"190.84.1.100";"Login estudiante7642";"";"";"";"5";"4";"2";"3";"5";"4";"5";"5";"5";"5";"5";"5";"6";"4";"4";"4";"2";"2";"3";"2";"5";"4";"5";"5";"4";"5";"0";"5";"0";"4";"5";"5";"5";"5";"5";"5";"3";"3";"4";"4";"4";"5";"5";
"5369573791";"97861874";"2017-05-28 14:22:36";"2017-05-28 14:30:28";"186.80.72.91";"Login estudiante13622";"";"";"";"4";"4";"4";"4";"4";"2";"4";"4";"5";"5";"5";"3";"11";"5";"4";"4";"4";"4";"4";"3";"4";"5";"4";"0";"2";"2";"0";"5";"0";"4";"4";"0";"0";"2";"4";"4";"2";"4";"4";"4";"4";"4";"5";
"5369551590";"97861874";"2017-05-28 13:09:54";"2017-05-28 13:17:31";"201.245.227.166";"Login estudiante5278";"";"";"";"5";"4";"5";"4";"4";"2";"5";"4";"5";"5";"5";"5";"11";"5";"4";"4";"4";"4";"3";"4";"4";"4";"5";"5";"4";"4";"5";"5";"0";"4";"4";"4";"4";"4";"4";"5";"5";"4";"4";"3";"4";"5";"4";
"5369534018";"97861874";"2017-05-28 12:13:13";"2017-05-28 12:32:51";"186.31.12.36";"Login estudiante16355";"";"";"";"4";"5";"5";"2";"4";"5";"5";"5";"5";"5";"5";"5";"6";"4";"4";"5";"4";"4";"1";"4";"5";"5";"5";"0";"1";"5";"0";"5";"0";"3";"3";"3";"3";"4";"5";"5";"2";"5";"5";"5";"5";"5";"4";
"5369517002";"97861874";"2017-05-28 11:19:58";"2017-05-28 11:28:42";"186.146.10.124";"Login estudiante4494";"";"";"";"5";"4";"5";"5";"4";"4";"5";"5";"5";"5";"5";"4";"13";"4";"4";"5";"5";"5";"4";"5";"4";"5";"5";"0";"4";"5";"0";"5";"0";"5";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5369491899";"97861874";"2017-05-28 8:38:06";"2017-05-29 22:15:20";"190.25.68.101";"Login estudiante5734";"";"";"";"5";"4";"5";"5";"5";"4";"4";"5";"5";"4";"5";"4";"9";"3";"4";"4";"5";"5";"5";"4";"4";"3";"5";"0";"3";"4";"0";"4";"0";"4";"5";"5";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5369356326";"97861874";"2017-05-28 0:23:47";"2017-05-28 0:46:41";"181.57.168.198";"Login estudiante13616";"";"";"";"5";"3";"4";"4";"3";"4";"5";"4";"5";"3";"3";"3";"14";"5";"2";"4";"4";"4";"4";"3";"4";"4";"5";"3";"2";"5";"0";"5";"0";"2";"3";"3";"2";"4";"4";"4";"4";"5";"4";"4";"4";"5";"5";
"5369335684";"97861874";"2017-05-27 22:39:52";"2017-05-27 23:02:03";"186.145.65.22";"Login estudiante5013";"";"";"";"5";"5";"5";"3";"5";"5";"3";"5";"4";"4";"5";"5";"6";"3";"5";"4";"5";"5";"2";"5";"4";"5";"4";"0";"3";"3";"0";"5";"0";"5";"5";"5";"3";"5";"5";"4";"4";"5";"5";"3";"3";"3";"4";
"5369334534";"97861874";"2017-05-27 22:34:16";"2017-05-27 22:42:51";"181.131.13.133";"Login estudiante5188";"";"";"";"5";"5";"5";"3";"3";"5";"5";"5";"5";"4";"0";"3";"6";"3";"3";"3";"3";"4";"2";"5";"4";"3";"5";"0";"4";"3";"0";"5";"4";"4";"5";"4";"5";"3";"4";"4";"2";"5";"4";"5";"5";"4";"4";
"5369331914";"97861874";"2017-05-27 22:21:36";"2017-05-27 22:31:05";"186.155.13.5";"Login estudiante16356";"";"";"";"4";"3";"4";"5";"3";"2";"3";"3";"4";"3";"4";"3";"6";"4";"3";"3";"2";"4";"4";"3";"4";"3";"2";"0";"2";"3";"0";"5";"0";"4";"3";"4";"3";"3";"4";"4";"2";"3";"2";"4";"3";"4";"5";
"5369330207";"97861874";"2017-05-27 22:13:16";"2017-05-29 15:12:17";"190.27.99.167";"Login estudiante16357";"";"";"";"4";"3";"3";"2";"3";"2";"5";"3";"2";"2";"3";"3";"5";"5";"3";"4";"2";"3";"1";"4";"4";"4";"3";"0";"2";"3";"0";"3";"0";"4";"2";"2";"4";"3";"5";"5";"2";"3";"2";"4";"2";"3";"5";
"5369325442";"97861874";"2017-05-27 21:50:48";"2017-05-27 21:56:26";"190.24.88.31";"Login estudiante4078";"";"";"";"4";"4";"4";"4";"5";"3";"3";"4";"4";"4";"4";"4";"5";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"0";"2";"3";"0";"4";"0";"3";"3";"3";"0";"0";"5";"5";"2";"4";"4";"4";"4";"3";"4";
"5369319887";"97861874";"2017-05-27 21:25:19";"2017-05-27 21:35:02";"186.28.77.248";"Login estudiante16358";"";"";"";"4";"4";"4";"5";"5";"4";"5";"5";"5";"5";"5";"5";"7";"4";"4";"3";"4";"4";"4";"4";"4";"1";"5";"5";"5";"5";"5";"5";"2";"5";"5";"4";"4";"4";"5";"4";"4";"4";"4";"5";"5";"3";"4";
"5369311831";"97861874";"2017-05-27 20:48:13";"2017-05-27 21:01:47";"200.118.75.200";"Login estudiante8364";"";"";"";"4";"2";"4";"4";"4";"4";"4";"5";"4";"4";"4";"2";"6";"5";"4";"3";"5";"4";"2";"5";"5";"4";"5";"5";"5";"4";"5";"5";"0";"5";"3";"3";"2";"5";"5";"5";"2";"3";"3";"2";"2";"2";"5";
"5369309651";"97861874";"2017-05-27 20:37:55";"2017-05-27 21:47:51";"152.204.165.135";"Login estudiante13745";"";"";"";"5";"4";"3";"4";"4";"5";"1";"4";"5";"0";"0";"3";"9";"3";"4";"5";"4";"4";"3";"5";"4";"5";"5";"0";"4";"4";"0";"5";"0";"2";"0";"0";"2";"3";"5";"4";"5";"5";"3";"4";"4";"5";"5";
"5369307434";"97861874";"2017-05-27 20:27:06";"2017-05-27 20:44:08";"186.30.79.216";"Login estudiante8183";"";"";"";"5";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"4";"14";"4";"3";"5";"5";"4";"5";"5";"5";"5";"5";"0";"3";"1";"4";"4";"0";"5";"1";"5";"5";"5";"5";"5";"5";"1";"1";"1";"1";"5";"5";
"5369306839";"97861874";"2017-05-27 20:24:49";"2017-05-27 20:35:24";"190.84.104.117";"Login estudiante5272";"";"";"";"5";"4";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"8";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"0";"4";"5";"0";"5";"0";"5";"5";"5";"5";"5";"4";"4";"5";"5";"5";"5";"5";"4";"5";
"5369298077";"97861874";"2017-05-27 19:44:55";"2017-05-28 15:15:20";"167.0.158.11";"Login estudiante3775";"";"";"";"4";"4";"0";"0";"5";"3";"4";"4";"4";"3";"0";"2";"11";"5";"4";"5";"4";"4";"5";"4";"4";"2";"3";"0";"4";"";"5";"5";"0";"4";"4";"5";"2";"1";"5";"5";"5";"4";"4";"3";"3";"4";"5";
"5369297833";"97861874";"2017-05-27 19:44:32";"2017-05-27 20:01:16";"181.57.244.222";"Login estudiante4429";"";"";"";"3";"3";"3";"3";"5";"3";"5";"5";"5";"5";"5";"4";"15";"5";"3";"4";"3";"2";"2";"4";"5";"5";"4";"4";"3";"2";"5";"5";"0";"5";"5";"5";"5";"4";"5";"5";"2";"3";"4";"4";"3";"5";"5";
"5369292402";"97861874";"2017-05-27 19:15:02";"2017-05-27 19:37:05";"190.27.66.194";"Login estudiante16359";"";"";"";"5";"3";"4";"3";"4";"3";"1";"3";"3";"3";"3";"4";"16";"5";"2";"3";"4";"4";"4";"4";"4";"3";"4";"3";"1";"5";"2";"2";"2";"5";"5";"3";"4";"1";"3";"3";"2";"1";"2";"1";"1";"2";"4";
