"respondent_id";"collector_id";"date_created";"date_modified";"ip_address";"email_address";"first_name";"last_name";"custom_1";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para�aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"En promedio, �Cu�ntas horas por semana tuvo que dedicar a las actividades desarrolladas fuera de clase? Seleccione un n�mero.";"Teniendo en cuenta las caracter�sticas del curso/modulo/etc., �c�mo considera la carga acad�mica que tuvo que asumir durante el desarrollo de las actividades propuestas?";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado:";"En una escala de 1 a 5 (siendo 1 el m�nimo y 5 el m�ximo) valore el aporte de cada una de las siguientes actividades a su proceso de aprendizaje. Recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado.";
"5369109529";"97861900";"2017-05-27 9:42:27";"2017-05-27 9:49:00";"181.57.245.86";"Login estudiante8440";"";"";"";"0";"0";"4";"4";"4";"2";"3";"4";"2";"3";"0";"0";"5";"5";"0";"2";"4";"4";"3";"3";"4";"1";"2";"0";"0";"2";"0";"4";"0";"2";"2";"3";"0";"4";"5";"5";"3";"3";"3";"3";"3";"4";"5";
"5369109340";"97861900";"2017-05-27 9:41:43";"2017-05-27 10:03:11";"186.154.81.145";"Login estudiante6816";"";"";"";"4";"4";"4";"4";"4";"4";"4";"5";"4";"0";"0";"0";"5";"5";"0";"4";"5";"3";"3";"0";"5";"5";"0";"0";"0";"4";"0";"4";"5";"5";"5";"3";"1";"1";"5";"5";"5";"4";"2";"5";"4";"4";"5";
"5369098520";"97861900";"2017-05-27 9:10:18";"2017-05-27 9:15:35";"190.12.152.217";"Login estudiante16399";"";"";"";"2";"3";"5";"4";"4";"3";"2";"4";"4";"3";"3";"3";"9";"3";"2";"4";"4";"4";"4";"4";"5";"4";"0";"0";"0";"5";"0";"5";"4";"4";"4";"4";"2";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"5369085366";"97861900";"2017-05-27 8:29:39";"2017-05-27 8:40:37";"190.24.58.246";"Login estudiante7622";"";"";"";"5";"5";"5";"5";"5";"2";"5";"2";"2";"5";"5";"2";"6";"5";"5";"5";"5";"1";"2";"0";"3";"5";"0";"0";"3";"5";"0";"2";"3";"2";"2";"2";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5369077953";"97861900";"2017-05-27 8:04:45";"2017-05-27 8:11:53";"181.48.93.42";"Login estudiante16400";"";"";"";"2";"3";"4";"4";"5";"3";"4";"4";"4";"3";"3";"3";"5";"4";"3";"4";"3";"2";"2";"2";"2";"4";"0";"0";"2";"3";"0";"0";"4";"4";"4";"3";"5";"2";"4";"4";"3";"2";"2";"2";"2";"3";"5";
"5369070174";"97861900";"2017-05-27 7:36:28";"2017-05-27 7:47:12";"201.216.15.137";"Login estudiante8191";"";"";"";"4";"3";"2";"4";"3";"4";"5";"5";"5";"3";"3";"2";"10";"3";"3";"5";"4";"4";"4";"4";"5";"5";"0";"0";"5";"4";"0";"5";"5";"5";"4";"4";"4";"4";"5";"5";"4";"4";"4";"4";"4";"2";"4";
"5369018944";"97861900";"2017-05-27 3:59:17";"2017-05-27 4:04:24";"190.24.38.219";"Login estudiante11092";"";"";"";"4";"4";"3";"4";"5";"3";"3";"4";"3";"3";"3";"3";"5";"5";"3";"5";"4";"4";"4";"4";"4";"2";"1";"0";"3";"2";"0";"4";"1";"3";"5";"5";"3";"3";"5";"5";"5";"5";"3";"4";"3";"4";"5";
"5368987612";"97861900";"2017-05-27 1:34:51";"2017-05-27 1:45:19";"191.110.135.199";"Login estudiante7639";"";"";"";"3";"2";"2";"2";"4";"4";"4";"1";"2";"2";"4";"2";"6";"4";"4";"4";"4";"4";"4";"4";"5";"2";"0";"0";"2";"5";"0";"5";"3";"4";"4";"4";"4";"3";"5";"4";"5";"4";"4";"3";"2";"2";"4";
"5368986857";"97861900";"2017-05-27 1:32:00";"2017-05-27 1:40:50";"186.29.110.157";"Login estudiante16401";"";"";"";"2";"1";"4";"4";"4";"4";"1";"1";"1";"2";"2";"2";"13";"5";"3";"2";"4";"3";"4";"3";"4";"5";"5";"0";"0";"2";"0";"3";"3";"4";"4";"4";"4";"1";"5";"5";"2";"2";"3";"1";"1";"2";"3";
"5368972900";"97861900";"2017-05-27 0:26:54";"2017-05-27 0:30:43";"186.80.75.28";"Login estudiante2983";"";"";"";"4";"4";"4";"5";"5";"3";"4";"3";"2";"4";"3";"0";"11";"5";"3";"4";"4";"4";"4";"4";"4";"5";"0";"0";"1";"3";"0";"5";"3";"5";"5";"5";"4";"5";"1";"1";"3";"3";"3";"3";"1";"3";"4";
"5368971088";"97861900";"2017-05-27 0:18:44";"2017-05-27 0:24:14";"200.118.75.36";"Login estudiante16402";"";"";"";"4";"2";"5";"4";"4";"3";"1";"1";"1";"1";"1";"2";"19";"5";"2";"4";"4";"4";"3";"4";"2";"4";"0";"0";"0";"5";"0";"1";"4";"5";"5";"4";"2";"1";"5";"5";"5";"2";"2";"1";"2";"2";"4";
"5368970261";"97861900";"2017-05-27 0:13:30";"2017-05-27 0:33:54";"181.142.201.139";"Login estudiante3830";"";"";"";"4";"3";"5";"5";"5";"5";"5";"4";"4";"3";"3";"3";"7";"4";"3";"4";"5";"4";"5";"3";"5";"5";"0";"0";"5";"5";"0";"5";"5";"4";"3";"4";"3";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368968722";"97861900";"2017-05-27 0:08:42";"2017-05-27 0:16:50";"186.31.188.216";"Login estudiante3291";"";"";"";"3";"3";"4";"4";"4";"2";"4";"4";"4";"3";"3";"3";"11";"5";"4";"3";"4";"4";"3";"4";"4";"5";"0";"0";"3";"4";"0";"5";"4";"5";"4";"4";"4";"3";"4";"5";"3";"1";"1";"1";"1";"2";"4";
"5368967086";"97861900";"2017-05-27 0:01:52";"2017-05-27 0:11:48";"190.84.9.5";"Login estudiante4610";"";"";"";"4";"3";"5";"4";"5";"2";"3";"4";"3";"4";"4";"4";"6";"5";"4";"4";"3";"4";"2";"4";"4";"1";"0";"0";"0";"4";"0";"3";"5";"4";"4";"4";"2";"4";"4";"4";"2";"4";"4";"3";"3";"3";"4";
"5368965900";"97861900";"2017-05-26 23:56:56";"2017-05-27 0:17:27";"186.28.55.117";"Login estudiante15407";"";"";"";"3";"5";"5";"4";"4";"4";"4";"3";"4";"4";"3";"3";"4";"4";"3";"4";"2";"4";"2";"4";"4";"4";"0";"4";"0";"2";"0";"4";"4";"4";"4";"5";"2";"3";"5";"5";"3";"4";"4";"4";"4";"4";"4";
"5368963978";"97861900";"2017-05-26 23:48:55";"2017-05-26 23:54:56";"186.29.181.75";"Login estudiante16403";"";"";"";"1";"2";"1";"3";"4";"2";"1";"3";"3";"4";"4";"4";"21";"4";"2";"3";"3";"3";"4";"3";"3";"5";"0";"0";"0";"3";"2";"2";"4";"3";"4";"4";"2";"2";"5";"5";"5";"4";"4";"3";"4";"4";"5";
"5368960896";"97861900";"2017-05-26 23:36:07";"2017-05-26 23:40:59";"186.155.196.204";"Login estudiante16367";"";"";"";"1";"1";"3";"2";"3";"1";"1";"2";"3";"3";"3";"1";"13";"5";"1";"2";"4";"4";"4";"1";"2";"2";"4";"0";"0";"2";"0";"2";"0";"2";"1";"1";"1";"1";"5";"5";"1";"1";"1";"1";"1";"3";"3";
"5368960454";"97861900";"2017-05-26 23:34:09";"2017-05-26 23:48:38";"190.159.148.50";"Login estudiante11087";"";"";"";"4";"3";"4";"2";"3";"2";"5";"5";"5";"5";"3";"2";"10";"4";"2";"4";"5";"5";"4";"5";"3";"3";"4";"5";"0";"5";"0";"2";"3";"4";"4";"2";"0";"3";"5";"5";"4";"4";"3";"5";"5";"5";"5";
"5368959895";"97861900";"2017-05-26 23:31:19";"2017-05-26 23:44:58";"186.154.23.192";"Login estudiante16404";"";"";"";"5";"4";"5";"4";"5";"4";"5";"5";"5";"5";"5";"4";"6";"3";"5";"5";"5";"5";"5";"5";"5";"5";"0";"0";"4";"4";"0";"5";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368959473";"97861900";"2017-05-26 23:30:15";"2017-05-26 23:36:45";"186.82.189.25";"Login estudiante12150";"";"";"";"0";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"7";"4";"0";"5";"4";"5";"3";"4";"4";"3";"4";"0";"4";"4";"0";"4";"0";"2";"3";"2";"0";"3";"5";"5";"4";"4";"4";"3";"3";"3";"5";
"5368958232";"97861900";"2017-05-26 23:25:11";"2017-05-26 23:29:08";"190.156.42.65";"Login estudiante16405";"";"";"";"4";"4";"4";"5";"5";"4";"5";"5";"2";"4";"5";"4";"4";"4";"5";"2";"5";"4";"4";"4";"4";"5";"5";"0";"0";"2";"0";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"3";"3";"3";"3";"3";"4";
"5368952642";"97861900";"2017-05-26 23:01:12";"2017-05-26 23:11:27";"186.84.40.47";"Login estudiante8294";"";"";"";"0";"0";"4";"3";"2";"3";"2";"3";"3";"3";"3";"3";"13";"5";"0";"3";"2";"2";"3";"3";"3";"4";"0";"0";"2";"3";"0";"4";"4";"4";"2";"2";"0";"4";"4";"2";"2";"2";"3";"2";"2";"2";"4";
"5368946852";"97861900";"2017-05-26 22:20:02";"2017-05-26 22:42:42";"201.244.242.72";"Login estudiante8419";"";"";"";"2";"2";"3";"3";"2";"2";"4";"3";"3";"4";"3";"2";"9";"5";"4";"4";"4";"3";"3";"4";"4";"4";"0";"0";"3";"3";"0";"4";"1";"2";"2";"3";"3";"3";"3";"3";"3";"3";"3";"2";"2";"1";"1";
"5368945662";"97861900";"2017-05-26 22:33:13";"2017-05-26 23:12:41";"190.130.100.234";"Login estudiante15502";"";"";"";"4";"4";"5";"5";"5";"5";"4";"5";"5";"0";"0";"3";"3";"3";"3";"5";"4";"2";"2";"3";"4";"5";"5";"5";"5";"4";"0";"4";"4";"3";"2";"2";"3";"3";"2";"2";"2";"2";"3";"2";"2";"4";"5";
"5368941156";"97861900";"2017-05-26 22:15:37";"2017-05-26 22:25:25";"157.253.88.119";"Login estudiante6704";"";"";"";"4";"5";"4";"3";"3";"4";"3";"3";"2";"4";"3";"4";"22";"3";"2";"4";"5";"5";"4";"3";"3";"5";"0";"0";"0";"1";"0";"2";"2";"2";"4";"5";"4";"3";"2";"3";"4";"3";"3";"3";"2";"1";"4";
"5368941154";"97861900";"2017-05-26 22:15:30";"2017-05-26 22:23:30";"186.87.76.217";"Login estudiante13386";"";"";"";"2";"2";"4";"3";"4";"3";"4";"3";"3";"3";"3";"2";"4";"4";"2";"4";"4";"4";"3";"4";"4";"3";"0";"0";"0";"3";"0";"4";"0";"2";"4";"4";"2";"3";"4";"4";"3";"4";"4";"4";"4";"3";"4";
"5368939767";"97861900";"2017-05-26 22:10:29";"2017-05-26 22:19:20";"190.24.41.127";"Login estudiante13425";"";"";"";"3";"2";"4";"4";"4";"4";"2";"4";"3";"3";"3";"2";"7";"5";"2";"4";"4";"3";"4";"4";"4";"2";"0";"0";"1";"5";"0";"4";"3";"4";"4";"4";"2";"3";"4";"4";"2";"3";"3";"4";"4";"3";"4";
"5368937235";"97861900";"2017-05-26 22:00:47";"2017-05-26 22:15:15";"152.201.155.122";"Login estudiante5651";"";"";"";"3";"0";"4";"4";"5";"2";"2";"2";"2";"2";"2";"3";"4";"5";"2";"4";"3";"4";"3";"2";"4";"3";"0";"0";"2";"2";"0";"4";"4";"5";"5";"5";"4";"4";"4";"4";"2";"3";"3";"3";"2";"3";"4";
"5368937035";"97861900";"2017-05-26 22:00:24";"2017-05-26 22:06:33";"186.82.110.210";"Login estudiante8444";"";"";"";"3";"4";"4";"4";"3";"4";"3";"4";"4";"0";"0";"4";"4";"3";"3";"4";"4";"4";"4";"4";"4";"4";"0";"0";"0";"4";"0";"5";"0";"4";"4";"4";"4";"4";"4";"4";"4";"0";"4";"4";"3";"3";"4";
"5368936852";"97861900";"2017-05-26 21:59:22";"2017-05-26 22:12:44";"191.154.13.199";"Login estudiante8406";"";"";"";"0";"0";"4";"4";"4";"4";"3";"4";"4";"3";"3";"3";"5";"3";"3";"3";"3";"4";"4";"4";"4";"3";"4";"3";"3";"4";"0";"4";"3";"4";"3";"4";"3";"4";"4";"4";"4";"2";"4";"4";"4";"3";"4";
"5368936168";"97861900";"2017-05-26 21:57:18";"2017-05-26 22:09:48";"186.31.170.81";"Login estudiante8399";"";"";"";"4";"3";"3";"3";"5";"5";"5";"5";"5";"5";"5";"5";"9";"5";"4";"4";"3";"3";"4";"4";"5";"5";"5";"5";"0";"3";"0";"5";"0";"5";"5";"5";"5";"5";"5";"5";"4";"4";"5";"5";"5";"5";"5";
"5368935880";"97861900";"2017-05-26 21:56:01";"2017-05-26 22:11:34";"181.63.109.23";"Login estudiante8331";"";"";"";"2";"3";"3";"3";"5";"2";"4";"4";"4";"5";"5";"2";"19";"5";"4";"4";"4";"3";"2";"5";"3";"5";"3";"0";"0";"3";"0";"3";"5";"5";"4";"4";"3";"5";"5";"5";"5";"3";"4";"2";"3";"4";"5";
"5368935161";"97861900";"2017-05-26 21:53:20";"2017-05-26 22:12:39";"186.31.8.103";"Login estudiante6869";"";"";"";"4";"3";"4";"5";"5";"0";"0";"5";"5";"0";"0";"0";"3";"4";"0";"5";"3";"3";"2";"3";"4";"5";"0";"0";"0";"3";"0";"4";"0";"4";"5";"4";"0";"3";"4";"4";"3";"3";"3";"4";"2";"2";"4";
"5368934991";"97861900";"2017-05-26 21:51:37";"2017-05-26 21:59:45";"186.80.48.232";"Login estudiante2966";"";"";"";"0";"0";"5";"5";"5";"5";"4";"4";"5";"0";"0";"2";"4";"3";"0";"5";"5";"5";"5";"5";"3";"5";"4";"0";"0";"2";"0";"1";"2";"5";"5";"5";"3";"4";"5";"5";"4";"4";"5";"4";"4";"3";"4";
"5368934687";"97861900";"2017-05-26 21:51:32";"2017-05-26 22:03:26";"186.155.13.49";"Login estudiante7654";"";"";"";"5";"4";"4";"5";"5";"3";"4";"3";"3";"3";"3";"3";"5";"4";"4";"3";"3";"4";"3";"3";"3";"5";"0";"0";"2";"3";"0";"2";"3";"5";"5";"5";"5";"3";"4";"4";"2";"2";"4";"3";"3";"2";"2";
"5368934623";"97861900";"2017-05-26 21:50:44";"2017-05-26 22:07:36";"152.201.186.194";"Login estudiante5488";"";"";"";"1";"1";"0";"1";"4";"3";"2";"2";"2";"2";"2";"1";"13";"5";"2";"3";"1";"1";"1";"1";"2";"3";"0";"0";"0";"1";"0";"1";"4";"1";"1";"2";"1";"1";"4";"4";"1";"1";"1";"1";"1";"1";"1";
"5368934299";"97861900";"2017-05-26 21:50:14";"2017-05-26 21:53:17";"181.50.175.198";"Login estudiante12155";"";"";"";"2";"3";"2";"4";"4";"4";"4";"3";"3";"3";"3";"3";"12";"3";"3";"3";"3";"3";"4";"2";"4";"4";"4";"4";"4";"1";"4";"";"4";"4";"3";"4";"3";"4";"3";"4";"4";"2";"4";"3";"1";"4";"4";
"5368934038";"97861900";"2017-05-26 21:49:18";"2017-05-26 21:53:11";"200.118.142.37";"Login estudiante6563";"";"";"";"5";"5";"5";"4";"4";"3";"4";"4";"4";"4";"4";"4";"7";"4";"4";"4";"4";"4";"4";"4";"4";"5";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";
"5368933687";"97861900";"2017-05-26 21:44:24";"2017-05-26 22:14:21";"186.31.53.247";"Login estudiante2767";"";"";"";"0";"0";"4";"4";"4";"3";"4";"4";"4";"0";"4";"2";"6";"3";"2";"4";"3";"4";"4";"4";"4";"5";"0";"0";"3";"2";"0";"4";"5";"5";"5";"5";"5";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";
"5368932710";"97861900";"2017-05-26 21:44:06";"2017-05-26 21:56:08";"186.87.128.139";"Login estudiante4266";"";"";"";"5";"5";"5";"3";"5";"4";"0";"5";"5";"5";"0";"0";"11";"4";"0";"2";"5";"5";"5";"5";"5";"5";"0";"0";"0";"3";"0";"4";"3";"5";"4";"0";"0";"0";"4";"2";"5";"2";"2";"2";"2";"5";"5";
"5368931799";"97861900";"2017-05-26 21:40:49";"2017-05-26 21:58:45";"190.25.107.95";"Login estudiante11104";"";"";"";"4";"4";"4";"5";"5";"3";"5";"5";"5";"4";"4";"3";"6";"3";"4";"4";"4";"4";"3";"3";"4";"4";"0";"0";"3";"4";"0";"4";"3";"4";"4";"4";"3";"4";"5";"5";"4";"5";"5";"4";"4";"5";"5";
"5368931528";"97861900";"2017-05-26 21:38:09";"2017-05-26 21:45:38";"181.59.245.123";"Login estudiante5583";"";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"3";"1";"1";"1";"1";"1";"1";"1";"3";"3";"4";"4";"5";"5";"5";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";
"5368931415";"97861900";"2017-05-26 21:39:31";"2017-05-26 21:44:14";"186.28.131.128";"Login estudiante6882";"";"";"";"3";"2";"5";"4";"4";"4";"4";"5";"4";"4";"4";"3";"10";"4";"3";"3";"4";"4";"4";"4";"4";"5";"3";"0";"4";"2";"0";"5";"5";"4";"4";"4";"4";"4";"5";"5";"4";"3";"3";"3";"3";"4";"4";
"5368931018";"97861900";"2017-05-26 21:38:01";"2017-05-26 21:51:06";"181.55.129.150";"Login estudiante2977";"";"";"";"5";"4";"5";"5";"4";"5";"5";"5";"5";"5";"4";"4";"5";"5";"1";"4";"4";"4";"5";"4";"4";"5";"5";"5";"0";"5";"0";"0";"0";"5";"5";"4";"0";"5";"5";"5";"5";"5";"5";"4";"4";"5";"5";
"5368930576";"97861900";"2017-05-26 21:36:30";"2017-05-26 21:44:50";"190.26.106.243";"Login estudiante7082";"";"";"";"3";"2";"3";"5";"5";"5";"5";"5";"5";"5";"5";"3";"5";"4";"4";"5";"4";"5";"5";"5";"4";"4";"0";"5";"0";"5";"0";"4";"4";"4";"4";"4";"3";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368930380";"97861900";"2017-05-26 21:36:05";"2017-05-26 21:46:06";"200.118.142.37";"Login estudiante11084";"";"";"";"4";"3";"4";"3";"3";"4";"4";"2";"2";"2";"2";"2";"6";"4";"3";"3";"4";"4";"3";"3";"3";"4";"0";"0";"1";"4";"0";"1";"1";"5";"5";"5";"3";"3";"4";"4";"4";"2";"2";"2";"2";"4";"5";
"5368929998";"97861900";"2017-05-26 21:34:05";"2017-05-26 21:48:17";"186.155.71.117";"Login estudiante8391";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"8";"4";"5";"5";"5";"5";"5";"5";"1";"5";"0";"0";"0";"5";"0";"5";"5";"2";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";
"5368929914";"97861900";"2017-05-26 21:34:15";"2017-05-26 21:45:03";"181.55.163.180";"Login estudiante13735";"";"";"";"4";"4";"5";"4";"4";"4";"5";"4";"4";"0";"4";"4";"11";"3";"4";"5";"5";"5";"5";"4";"5";"5";"0";"0";"2";"4";"0";"4";"5";"5";"5";"5";"0";"4";"5";"5";"3";"4";"4";"5";"4";"4";"4";
"5368929802";"97861900";"2017-05-26 21:30:15";"2017-05-26 21:38:51";"186.29.180.155";"Login estudiante11083";"";"";"";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"4";"3";"13";"4";"4";"4";"4";"4";"4";"4";"5";"4";"4";"0";"0";"4";"0";"4";"3";"2";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";
"5368929504";"97861900";"2017-05-26 21:32:37";"2017-05-26 21:37:37";"186.80.204.112";"Login estudiante16380";"";"";"";"4";"2";"5";"5";"5";"5";"5";"4";"5";"4";"5";"2";"7";"3";"0";"5";"4";"3";"3";"5";"5";"3";"0";"0";"0";"4";"0";"5";"5";"4";"4";"5";"0";"4";"5";"5";"4";"5";"5";"5";"4";"4";"5";
"5368929434";"97861900";"2017-05-26 21:31:36";"2017-05-26 21:43:18";"190.25.11.207";"Login estudiante6088";"";"";"";"3";"1";"5";"5";"5";"5";"0";"4";"4";"4";"4";"4";"4";"5";"1";"4";"4";"4";"4";"3";"3";"4";"0";"0";"0";"4";"0";"5";"5";"5";"5";"5";"3";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368929012";"97861900";"2017-05-26 21:31:07";"2017-05-26 21:38:56";"190.84.1.80";"Login estudiante15676";"";"";"";"3";"3";"4";"4";"4";"4";"2";"2";"2";"3";"3";"2";"6";"4";"2";"3";"4";"4";"2";"4";"3";"4";"4";"3";"2";"3";"3";"3";"4";"4";"4";"3";"4";"2";"4";"4";"4";"3";"4";"4";"4";"2";"4";
"5368928509";"97861900";"2017-05-26 21:28:46";"2017-05-26 21:37:15";"200.118.27.208";"Login estudiante4006";"";"";"";"4";"2";"5";"5";"5";"5";"3";"5";"4";"4";"4";"3";"3";"3";"2";"2";"3";"3";"3";"3";"4";"5";"0";"0";"0";"3";"0";"4";"5";"5";"5";"5";"3";"3";"5";"5";"5";"4";"4";"3";"3";"4";"4";
"5368928009";"97861900";"2017-05-26 21:27:32";"2017-05-26 21:31:51";"186.145.66.234";"Login estudiante3852";"";"";"";"0";"0";"0";"3";"3";"3";"3";"3";"3";"3";"3";"3";"2";"4";"1";"3";"2";"4";"5";"3";"1";"2";"2";"0";"0";"5";"0";"5";"0";"2";"3";"3";"4";"2";"3";"3";"4";"3";"4";"3";"2";"1";"3";
"5368927872";"97861900";"2017-05-26 21:27:00";"2017-05-26 21:29:31";"186.85.5.5";"Login estudiante16406";"";"";"";"5";"5";"5";"2";"3";"3";"3";"3";"3";"3";"3";"3";"5";"3";"3";"3";"3";"3";"3";"3";"3";"4";"0";"0";"3";"4";"0";"3";"4";"4";"4";"3";"3";"3";"3";"3";"3";"0";"0";"0";"0";"4";"4";
"5368927740";"97861900";"2017-05-26 21:26:18";"2017-05-26 21:32:25";"190.24.96.164";"Login estudiante11139";"";"";"";"4";"3";"5";"5";"5";"4";"5";"5";"5";"5";"5";"4";"11";"4";"4";"4";"4";"4";"4";"3";"5";"3";"0";"0";"0";"4";"0";"5";"4";"4";"5";"5";"4";"4";"5";"5";"4";"3";"3";"3";"3";"4";"5";
"5368927663";"97861900";"2017-05-26 21:26:28";"2017-05-26 21:32:21";"186.84.17.88";"Login estudiante10455";"";"";"";"0";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"3";"3";"0";"5";"5";"5";"5";"5";"5";"5";"5";"0";"0";"5";"0";"5";"5";"5";"5";"5";"0";"3";"5";"5";"5";"5";"5";"5";"5";"5";"4";
"5368927404";"97861900";"2017-05-26 21:25:23";"2017-05-26 21:32:30";"190.255.254.49";"Login estudiante13733";"";"";"";"5";"5";"4";"4";"4";"2";"4";"2";"2";"0";"0";"0";"19";"5";"4";"4";"4";"3";"4";"3";"2";"5";"0";"0";"1";"1";"0";"1";"0";"4";"4";"4";"2";"3";"5";"5";"4";"3";"2";"2";"2";"1";"2";
"5368927261";"97861900";"2017-05-26 21:24:36";"2017-05-26 21:33:20";"181.61.65.175";"Login estudiante13951";"";"";"";"3";"3";"4";"4";"4";"3";"2";"0";"4";"0";"0";"3";"5";"4";"4";"2";"3";"3";"2";"0";"3";"3";"0";"0";"0";"3";"0";"1";"3";"4";"3";"2";"2";"3";"5";"5";"4";"1";"1";"1";"1";"3";"5";
"5368927224";"97861900";"2017-05-26 21:24:57";"2017-05-26 21:35:40";"186.29.200.89";"Login estudiante13207";"";"";"";"3";"3";"5";"5";"4";"3";"3";"4";"4";"4";"3";"4";"7";"4";"3";"3";"3";"3";"2";"4";"3";"5";"4";"0";"0";"4";"0";"3";"4";"4";"4";"3";"4";"4";"5";"4";"3";"4";"4";"3";"3";"3";"3";
"5368927119";"97861900";"2017-05-26 21:24:08";"2017-05-26 21:32:37";"186.84.17.88";"Login estudiante8295";"";"";"";"4";"4";"4";"5";"5";"4";"4";"3";"3";"3";"3";"3";"5";"4";"2";"4";"4";"4";"4";"4";"5";"5";"0";"0";"0";"5";"0";"4";"4";"5";"5";"5";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";
"5368927093";"97861900";"2017-05-26 21:23:39";"2017-05-26 21:32:29";"186.30.94.137";"Login estudiante6830";"";"";"";"4";"3";"4";"4";"5";"4";"4";"4";"4";"4";"4";"3";"5";"5";"3";"4";"4";"4";"4";"3";"3";"4";"0";"0";"0";"3";"0";"3";"3";"4";"4";"4";"3";"2";"4";"4";"3";"2";"2";"2";"2";"3";"4";
"5368926525";"97861900";"2017-05-26 21:22:28";"2017-05-26 21:29:40";"152.202.22.32";"Login estudiante13739";"";"";"";"1";"1";"5";"4";"5";"4";"1";"4";"4";"1";"1";"1";"5";"5";"1";"2";"2";"2";"1";"1";"3";"3";"0";"0";"0";"1";"0";"2";"3";"4";"4";"0";"1";"4";"5";"5";"1";"1";"4";"2";"1";"1";"5";
"5368926501";"97861900";"2017-05-26 21:22:10";"2017-05-26 21:28:58";"181.62.52.222";"Login estudiante16407";"";"";"";"3";"3";"4";"4";"1";"4";"3";"4";"4";"3";"3";"3";"6";"4";"3";"4";"4";"4";"4";"4";"4";"4";"2";"3";"0";"3";"4";"4";"4";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"5368926346";"97861900";"2017-05-26 21:21:43";"2017-05-26 21:28:35";"179.32.130.231";"Login estudiante16408";"";"";"";"4";"3";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"3";"0";"0";"0";"4";"0";"4";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";
"5368926273";"97861900";"2017-05-26 21:21:40";"2017-05-26 21:30:38";"152.200.240.198";"Login estudiante16409";"";"";"";"3";"3";"4";"4";"4";"3";"2";"2";"2";"2";"2";"2";"9";"5";"3";"2";"4";"3";"2";"2";"3";"4";"0";"0";"0";"3";"0";"3";"4";"4";"3";"4";"2";"2";"4";"4";"2";"2";"3";"2";"2";"2";"4";
"5368926254";"97861900";"2017-05-26 21:21:13";"2017-05-26 21:26:37";"191.147.78.31";"Login estudiante7113";"";"";"";"3";"2";"4";"4";"4";"2";"3";"4";"4";"3";"3";"2";"9";"4";"2";"4";"4";"3";"3";"3";"2";"2";"4";"4";"1";"3";"0";"4";"4";"3";"3";"3";"4";"3";"5";"5";"3";"1";"3";"4";"3";"3";"4";
