"respondent_id";"collector_id";"date_created";"date_modified";"ip_address";"email_address";"first_name";"last_name";"custom_1";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para�aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"En promedio, �Cu�ntas horas por semana tuvo que dedicar a las actividades desarrolladas fuera de clase? Seleccione un n�mero.";"Teniendo en cuenta las caracter�sticas del curso/modulo/etc., �c�mo considera la carga acad�mica que tuvo que asumir durante el desarrollo de las actividades propuestas?";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado:";"En una escala de 1 a 5 (siendo 1 el m�nimo y 5 el m�ximo) valore el aporte de cada una de las siguientes actividades a su proceso de aprendizaje. Recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado.";
"5367173064";"97841467";"2017-05-24 21:58:51";"2017-05-24 22:15:26";"152.200.224.49";"Login estudiante13195";"";"";"";"5";"3";"4";"3";"5";"5";"4";"4";"4";"4";"4";"4";"4";"3";"5";"5";"4";"3";"3";"4";"4";"5";"4";"4";"3";"3";"4";"4";"0";"5";"5";"3";"4";"4";"5";"4";"3";"3";"4";"3";"3";"4";"5";
"5367162083";"97841467";"2017-05-24 21:37:25";"2017-05-24 21:41:18";"186.82.61.168";"Login estudiante5442";"";"";"";"4";"4";"4";"5";"4";"4";"5";"4";"4";"5";"5";"5";"6";"5";"5";"4";"4";"5";"4";"5";"4";"4";"0";"0";"4";"3";"5";"5";"0";"5";"4";"4";"5";"5";"5";"4";"4";"4";"5";"5";"4";"5";"4";
"5367152672";"97841467";"2017-05-24 21:22:40";"2017-05-24 21:33:54";"192.31.0.5";"Login estudiante7652";"";"";"";"4";"4";"4";"5";"4";"4";"4";"2";"3";"4";"4";"4";"3";"3";"5";"4";"5";"5";"4";"5";"3";"3";"4";"0";"3";"3";"0";"4";"0";"3";"3";"3";"3";"4";"5";"5";"4";"4";"4";"3";"3";"3";"4";
"5367141979";"97841467";"2017-05-24 21:04:24";"2017-05-24 21:10:19";"186.28.0.159";"Login estudiante8081";"";"";"";"5";"4";"5";"2";"3";"4";"5";"5";"5";"5";"5";"4";"5";"5";"4";"4";"4";"4";"3";"3";"5";"5";"5";"0";"3";"5";"0";"4";"0";"2";"4";"4";"3";"3";"5";"5";"4";"5";"5";"5";"3";"5";"5";
"5367136007";"97841467";"2017-05-24 20:53:48";"2017-05-24 21:16:54";"186.85.92.249";"Login estudiante11113";"";"";"";"5";"4";"5";"5";"5";"4";"5";"5";"5";"5";"5";"4";"6";"5";"5";"5";"5";"5";"5";"5";"4";"5";"4";"0";"5";"5";"0";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5367135425";"97841467";"2017-05-24 20:52:50";"2017-05-24 21:01:03";"190.25.97.192";"Login estudiante16453";"";"";"";"4";"3";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"2";"4";"4";"4";"4";"4";"4";"5";"5";"4";"4";"3";"0";"5";"0";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5367134883";"97841467";"2017-05-24 20:51:29";"2017-05-24 20:57:36";"181.63.60.193";"Login estudiante4550";"";"";"";"5";"4";"4";"3";"5";"3";"5";"4";"5";"5";"5";"4";"6";"4";"4";"4";"2";"3";"4";"5";"4";"4";"3";"3";"5";"5";"2";"5";"3";"5";"5";"5";"5";"5";"5";"5";"2";"5";"5";"5";"5";"5";"5";
"5367130960";"97841467";"2017-05-24 20:44:41";"2017-05-24 20:49:23";"161.10.4.88";"Login estudiante3246";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"3";"5";"5";"5";"5";"5";"5";"3";"3";"3";"5";"4";"4";"0";"5";"4";"3";"3";"3";"3";"3";"5";"5";"5";"5";"5";"5";"5";"4";"4";
"5367130560";"97841467";"2017-05-24 20:43:39";"2017-05-24 20:58:31";"190.25.97.192";"Login estudiante16454";"";"";"";"5";"4";"5";"4";"5";"4";"5";"4";"4";"5";"4";"4";"6";"4";"5";"4";"4";"4";"4";"5";"4";"5";"4";"4";"3";"3";"0";"5";"0";"4";"4";"5";"4";"4";"4";"5";"4";"4";"3";"5";"5";"4";"4";
"5367130245";"97841467";"2017-05-24 20:43:14";"2017-05-24 20:56:51";"152.204.167.80";"Login estudiante8424";"";"";"";"5";"5";"5";"2";"4";"4";"5";"3";"3";"5";"4";"4";"5";"4";"5";"5";"5";"5";"5";"5";"4";"2";"3";"3";"2";"3";"5";"5";"3";"4";"4";"2";"5";"4";"4";"2";"4";"2";"4";"2";"2";"4";"5";
"5367128903";"97841467";"2017-05-24 20:41:29";"2017-05-24 20:45:09";"157.253.88.83";"Login estudiante10497";"";"";"";"5";"5";"5";"1";"4";"4";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"3";"4";"4";"0";"5";"3";"4";"4";"0";"4";"4";"4";"5";"5";"4";"4";"4";"2";"2";"3";"4";"3";"5";
"5367128341";"97841467";"2017-05-24 20:40:24";"2017-05-24 20:57:58";"190.24.99.140";"Login estudiante16455";"";"";"";"5";"4";"4";"4";"4";"4";"2";"2";"3";"3";"3";"4";"3";"3";"3";"4";"4";"4";"4";"4";"4";"3";"4";"0";"3";"3";"0";"4";"0";"3";"4";"4";"2";"4";"4";"5";"5";"3";"3";"3";"3";"4";"5";
"5367118053";"97841467";"2017-05-24 20:22:16";"2017-05-24 20:29:11";"181.246.242.99";"Login estudiante10474";"";"";"";"5";"5";"2";"1";"4";"4";"3";"2";"4";"3";"5";"2";"3";"4";"5";"5";"4";"4";"5";"5";"2";"3";"5";"0";"4";"4";"0";"3";"0";"3";"2";"2";"2";"4";"5";"5";"5";"3";"2";"4";"4";"2";"4";
"5367117684";"97841467";"2017-05-24 20:22:46";"2017-05-24 20:32:19";"157.253.88.79";"Login estudiante16456";"";"";"";"4";"4";"5";"5";"4";"4";"4";"2";"2";"4";"4";"5";"7";"4";"4";"4";"3";"3";"3";"4";"3";"4";"4";"0";"5";"3";"5";"5";"0";"5";"5";"5";"4";"3";"5";"4";"4";"3";"4";"4";"4";"4";"4";
"5367117002";"97841467";"2017-05-24 20:21:28";"2017-05-24 20:27:45";"190.127.232.115";"Login estudiante16457";"";"";"";"5";"4";"5";"5";"4";"5";"5";"4";"4";"3";"4";"4";"3";"3";"4";"4";"4";"4";"4";"5";"4";"4";"4";"0";"5";"5";"0";"4";"0";"3";"3";"3";"3";"4";"5";"5";"5";"4";"4";"3";"3";"4";"4";
"5367116345";"97841467";"2017-05-24 20:20:33";"2017-05-24 20:26:26";"152.201.45.19";"Login estudiante11105";"";"";"";"4";"2";"4";"2";"4";"2";"3";"3";"3";"3";"3";"2";"6";"5";"4";"2";"2";"2";"2";"2";"4";"2";"2";"2";"1";"1";"3";"4";"0";"2";"4";"4";"2";"2";"4";"4";"1";"1";"2";"2";"2";"2";"2";
"5367105984";"97841467";"2017-05-24 20:03:15";"2017-05-24 20:18:15";"181.249.146.4";"Login estudiante12152";"";"";"";"4";"5";"4";"4";"4";"3";"3";"4";"4";"5";"4";"5";"6";"4";"4";"4";"5";"5";"5";"5";"4";"4";"4";"0";"4";"4";"0";"5";"0";"4";"5";"4";"4";"4";"5";"5";"5";"3";"3";"4";"4";"4";"4";
"5367103052";"97841467";"2017-05-24 19:58:22";"2017-05-24 20:02:22";"157.253.88.87";"Login estudiante5462";"";"";"";"3";"4";"3";"3";"4";"2";"4";"4";"4";"3";"5";"3";"6";"3";"3";"4";"3";"4";"3";"4";"3";"3";"4";"3";"2";"3";"4";"3";"2";"3";"4";"2";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"3";
"5367102955";"97841467";"2017-05-24 19:58:40";"2017-05-24 20:02:19";"157.253.88.91";"Login estudiante12155";"";"";"";"3";"3";"3";"4";"3";"4";"3";"3";"3";"3";"4";"5";"8";"3";"4";"4";"4";"3";"4";"3";"2";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"3";"4";"3";"4";"3";"4";"3";"3";"3";"4";
"5367099376";"97841467";"2017-05-24 19:14:52";"2017-05-25 8:08:27";"190.84.197.25";"Login estudiante5599";"";"";"";"5";"5";"5";"5";"5";"5";"4";"4";"4";"4";"4";"0";"3";"3";"4";"5";"5";"5";"4";"5";"2";"5";"4";"0";"5";"3";"5";"5";"0";"5";"5";"5";"3";"4";"5";"4";"3";"2";"3";"2";"2";"3";"4";
"5367096361";"97841467";"2017-05-24 19:46:42";"2017-05-24 19:57:20";"186.29.14.127";"Login estudiante16458";"";"";"";"5";"5";"5";"3";"5";"5";"3";"4";"5";"4";"5";"5";"5";"4";"5";"5";"5";"5";"3";"5";"5";"4";"5";"0";"5";"3";"0";"5";"0";"5";"5";"5";"3";"3";"5";"5";"4";"4";"3";"4";"3";"2";"4";
"5367087067";"97841467";"2017-05-24 19:34:06";"2017-05-24 19:39:18";"190.159.242.50";"Login estudiante16459";"";"";"";"5";"4";"4";"3";"5";"4";"4";"4";"4";"4";"4";"5";"3";"4";"4";"4";"5";"4";"4";"4";"5";"4";"4";"0";"3";"5";"4";"4";"0";"3";"3";"0";"4";"3";"3";"3";"4";"4";"2";"4";"4";"4";"5";
"5367075170";"97841467";"2017-05-24 19:16:55";"2017-05-24 19:17:02";"157.253.220.201";"Login estudiante7641";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5367074136";"97841467";"2017-05-24 19:15:16";"2017-05-24 19:28:32";"157.253.212.7";"Login estudiante11093";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"6";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"0";"5";"5";"5";"5";"0";"4";"5";"5";"5";"5";"5";"5";"3";"4";"5";"5";"5";"5";"5";
"5367073808";"97841467";"2017-05-24 19:14:53";"2017-05-24 19:55:46";"157.253.88.82";"Login estudiante16460";"";"";"";"5";"5";"5";"2";"5";"2";"5";"5";"5";"5";"5";"5";"7";"5";"5";"5";"5";"3";"3";"4";"4";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"4";"5";"2";"3";"2";"2";"2";"4";"5";
"5367073250";"97841467";"2017-05-24 19:14:05";"2017-05-24 22:29:10";"157.253.88.117";"Login estudiante16461";"";"";"";"5";"4";"5";"4";"5";"4";"5";"5";"5";"0";"0";"4";"4";"3";"4";"4";"5";"5";"4";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5367073054";"97841467";"2017-05-24 19:13:48";"2017-05-24 19:19:51";"157.253.212.178";"Login estudiante11098";"";"";"";"5";"3";"4";"2";"4";"4";"5";"5";"5";"5";"5";"3";"4";"3";"5";"5";"5";"5";"4";"5";"4";"4";"3";"0";"5";"5";"5";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"4";"4";"4";"4";"5";"5";
"5367072978";"97841467";"2017-05-24 19:13:39";"2017-05-24 19:18:55";"157.253.209.253";"Login estudiante2704";"";"";"";"5";"5";"5";"2";"4";"4";"4";"4";"4";"4";"5";"5";"7";"4";"5";"5";"5";"5";"5";"5";"4";"5";"5";"0";"4";"4";"4";"4";"0";"4";"5";"5";"5";"5";"5";"5";"5";"4";"2";"3";"3";"5";"5";
"5367065208";"97841467";"2017-05-24 19:02:08";"2017-05-24 19:07:33";"152.200.230.213";"Login estudiante6896";"";"";"";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"6";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";
"5367064844";"97841467";"2017-05-24 19:01:14";"2017-05-24 20:27:14";"157.253.193.110";"Login estudiante2974";"";"";"";"5";"4";"4";"5";"4";"5";"2";"2";"4";"4";"3";"3";"5";"3";"4";"4";"4";"5";"4";"4";"4";"3";"5";"4";"3";"5";"5";"5";"0";"4";"4";"4";"4";"4";"4";"4";"4";"5";"4";"5";"4";"4";"3";
"5367062004";"97841467";"2017-05-24 18:57:22";"2017-05-24 19:12:05";"190.26.88.208";"Login estudiante7390";"";"";"";"5";"5";"5";"3";"5";"5";"5";"5";"5";"5";"5";"5";"8";"4";"5";"5";"5";"5";"5";"5";"5";"3";"5";"0";"5";"3";"0";"5";"0";"3";"4";"5";"5";"3";"2";"3";"5";"5";"5";"5";"5";"5";"5";
"5367061959";"97841467";"2017-05-24 18:57:47";"2017-05-24 19:14:48";"181.146.160.60";"Login estudiante6934";"";"";"";"5";"4";"4";"4";"4";"3";"4";"3";"4";"4";"4";"4";"3";"4";"3";"2";"4";"3";"2";"4";"3";"4";"4";"0";"4";"3";"5";"4";"0";"4";"4";"4";"4";"4";"4";"4";"3";"5";"2";"3";"2";"3";"3";
"5367061594";"97841467";"2017-05-24 18:56:54";"2017-05-24 19:12:15";"186.29.215.254";"Login estudiante15647";"";"";"";"4";"3";"3";"1";"3";"3";"1";"1";"1";"1";"1";"2";"7";"5";"3";"2";"1";"1";"1";"2";"2";"4";"1";"0";"2";"1";"3";"2";"0";"1";"2";"0";"0";"1";"2";"1";"1";"1";"1";"1";"1";"2";"3";
"5367061540";"97841467";"2017-05-24 18:57:05";"2017-05-26 9:01:17";"157.253.241.166";"Login estudiante6910";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"9";"4";"5";"5";"5";"5";"5";"5";"4";"2";"5";"0";"5";"4";"5";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5367059222";"97841467";"2017-05-24 18:54:04";"2017-05-24 19:02:39";"157.253.241.131";"Login estudiante8179";"";"";"";"4";"4";"2";"5";"5";"5";"1";"2";"1";"1";"2";"3";"3";"4";"4";"2";"3";"4";"4";"3";"2";"3";"3";"3";"4";"4";"4";"4";"0";"4";"4";"2";"3";"2";"4";"4";"3";"2";"2";"2";"1";"3";"3";
"5367056468";"97841467";"2017-05-24 18:50:22";"2017-05-24 18:56:00";"157.253.138.162";"Login estudiante16406";"";"";"";"5";"4";"5";"4";"3";"4";"3";"3";"3";"3";"3";"3";"4";"3";"4";"4";"5";"4";"4";"4";"4";"5";"5";"4";"5";"3";"0";"4";"0";"4";"3";"3";"3";"2";"3";"3";"0";"0";"0";"0";"0";"3";"4";
"5367056432";"97841467";"2017-05-24 18:50:15";"2017-05-24 18:55:20";"177.252.252.112";"Login estudiante8181";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"13";"4";"5";"5";"5";"5";"5";"5";"4";"5";"4";"0";"5";"3";"4";"4";"0";"4";"4";"4";"4";"4";"5";"5";"3";"4";"3";"4";"4";"5";"5";
"5367055815";"97841467";"2017-05-24 18:49:28";"2017-05-24 18:53:13";"177.252.253.235";"Login estudiante6931";"";"";"";"4";"2";"4";"4";"5";"2";"3";"3";"3";"3";"3";"3";"5";"4";"3";"3";"3";"3";"3";"4";"4";"2";"3";"0";"4";"4";"0";"3";"0";"4";"4";"5";"3";"4";"";"";"";"";"";"";"";"";"";
"5367054799";"97841467";"2017-05-24 18:48:17";"2017-05-24 18:56:06";"157.253.197.179";"Login estudiante15654";"";"";"";"3";"4";"3";"5";"4";"3";"3";"1";"1";"3";"3";"3";"5";"3";"3";"3";"3";"3";"3";"3";"5";"5";"5";"0";"5";"1";"0";"5";"0";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"5";
"5367054568";"97841467";"2017-05-24 18:47:37";"2017-05-24 18:53:20";"152.201.65.106";"Login estudiante11107";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"3";"5";"5";"5";"5";"5";"5";"4";"4";"5";"0";"5";"5";"5";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5367053780";"97841467";"2017-05-24 18:45:30";"2017-05-24 19:01:00";"157.253.197.178";"Login estudiante4447";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"7";"4";"2";"2";"3";"5";"3";"3";"4";"4";"4";"4";"4";"4";"4";"2";"4";"5";"5";"5";"5";"3";"4";"4";"4";"4";"4";"4";"3";"5";"5";
"5367052893";"97841467";"2017-05-24 18:44:40";"2017-05-24 18:55:26";"157.253.193.114";"Login estudiante16462";"";"";"";"5";"4";"5";"4";"5";"5";"4";"5";"5";"5";"5";"4";"3";"3";"5";"5";"5";"4";"5";"5";"4";"4";"5";"0";"5";"5";"0";"5";"0";"4";"4";"5";"5";"4";"5";"5";"5";"5";"5";"5";"4";"5";"5";
"5367052886";"97841467";"2017-05-24 18:45:38";"2017-05-24 18:51:13";"186.155.142.79";"Login estudiante16412";"";"";"";"5";"4";"4";"5";"5";"4";"4";"5";"5";"5";"5";"5";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"0";"5";"4";"5";"5";"0";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";
"5367052710";"97841467";"2017-05-24 18:45:26";"2017-05-24 18:49:27";"157.253.197.170";"Login estudiante16463";"";"";"";"5";"5";"5";"5";"5";"5";"4";"5";"5";"4";"4";"4";"6";"3";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"3";"4";"5";"0";"5";"5";"5";"5";"5";"4";"4";"5";"5";"4";"5";"5";"4";"5";
"5367052430";"97841467";"2017-05-24 18:45:03";"2017-05-24 22:29:58";"157.253.193.204";"Login estudiante12153";"";"";"";"1";"1";"1";"5";"5";"2";"0";"5";"5";"0";"0";"5";"4";"4";"5";"5";"4";"5";"3";"5";"5";"3";"1";"0";"3";"5";"0";"1";"0";"5";"5";"5";"0";"4";"5";"5";"4";"5";"5";"5";"5";"5";"4";
"5367052023";"97841467";"2017-05-24 18:44:06";"2017-05-24 18:50:39";"157.253.131.88";"Login estudiante8449";"";"";"";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"4";"4";"6";"4";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"5";"2";"0";"5";"0";"5";"5";"5";"5";"3";"5";"4";"4";"5";"5";"5";"5";"5";"5";
"5367051625";"97841467";"2017-05-24 18:43:43";"2017-05-24 18:48:00";"186.85.77.64";"Login estudiante16464";"";"";"";"5";"5";"4";"4";"5";"4";"3";"3";"4";"4";"4";"4";"3";"3";"4";"4";"5";"5";"4";"5";"4";"4";"5";"0";"5";"4";"0";"5";"0";"4";"4";"4";"3";"4";"4";"4";"4";"4";"5";"5";"4";"3";"3";
"5367051563";"97841467";"2017-05-24 18:43:33";"2017-05-24 18:46:14";"157.253.226.160";"Login estudiante13390";"";"";"";"5";"4";"4";"4";"4";"4";"5";"4";"5";"5";"5";"5";"2";"4";"5";"4";"5";"4";"5";"5";"4";"4";"3";"2";"4";"3";"5";"5";"3";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"3";"5";"4";
"5367051071";"97841467";"2017-05-24 18:42:53";"2017-05-24 18:49:04";"157.253.197.154";"Login estudiante16465";"";"";"";"4";"4";"4";"3";"4";"3";"2";"3";"2";"4";"4";"4";"5";"4";"5";"4";"4";"4";"4";"4";"3";"1";"4";"5";"2";"2";"5";"5";"3";"2";"2";"3";"4";"3";"4";"4";"3";"1";"4";"4";"1";"3";"4";
